schema,1
ts_start_ns,ts_end_ns,window_id,sym,buy_qty,sell_qty,buy_notional,sell_notional,buy_trades,sell_trades,buy_vwap,sell_vwap,imbalance,qwait_p50_ns,qwait_p90_ns,qwait_p99_ns,qwait_max_ns,qwait_count,drops_full,drops_oversize,recv_count,parse_errs,partial
5100000000,5200000000,51,AAPL,4468,10028,1.84219e+06,3.31333e+06,8,26,412.307,330.408,-0.383554,511,1023,1023,1073,343,0,0,56,0,0
5100000000,5200000000,51,NQZ3,9762,5056,3.36341e+06,1.34545e+06,18,12,344.541,266.11,0.317587,511,1023,1023,1073,343,0,0,56,0,0
13700000000,13800000000,137,GOOG,31367,33558,1.05146e+07,9.09661e+06,63,69,335.212,271.071,-0.0337466,511,1023,1023,1893,1385,0,0,56,0,0
13700000000,13800000000,137,MSFT,31070,36794,7.51286e+06,1.07928e+07,62,58,241.804,293.33,-0.0843452,511,1023,1023,1893,1385,0,0,56,0,0
13700000000,13800000000,137,TSLA,30289,44036,8.63526e+06,1.40411e+07,61,78,285.096,318.854,-0.184958,511,1023,1023,1893,1385,0,0,56,0,0
13700000000,13800000000,137,NQZ3,29325,36098,9.8875e+06,1.21243e+07,68,64,337.17,335.871,-0.103526,511,1023,1023,1893,1385,0,0,56,0,0
13700000000,13800000000,137,CLG4,32007,26334,1.037e+07,7.81817e+06,68,55,323.991,296.885,0.0972386,511,1023,1023,1893,1385,0,0,56,0,0
13700000000,13800000000,137,ESZ3,26442,48373,8.72431e+06,1.37041e+07,72,92,329.941,283.3,-0.293136,511,1023,1023,1893,1385,0,0,56,0,0
13700000000,13800000000,137,WTI,36365,37443,1.09102e+07,9.48056e+06,73,60,300.019,253.2,-0.0146055,511,1023,1023,1893,1385,0,0,56,0,0
13700000000,13800000000,137,USD/JPY,41715,29367,1.26364e+07,8.63784e+06,74,68,302.922,294.134,0.173715,511,1023,1023,1893,1385,0,0,56,0,0
13700000000,13800000000,137,EUR/USD,37216,53629,1.05301e+07,1.45172e+07,74,97,282.944,270.697,-0.18067,511,1023,1023,1893,1385,0,0,56,0,0
13700000000,13800000000,137,AAPL,31134,32313,9.42303e+06,9.23315e+06,59,70,302.66,285.741,-0.0185824,511,1023,1023,1893,1385,0,0,56,0,0
13800000000,13900000000,138,NQZ3,71153,90791,2.09833e+07,2.91613e+07,142,181,294.905,321.192,-0.121264,511,1023,2047,16419,3233,0,0,86,0,0
13800000000,13900000000,138,GOOG,75754,77434,2.47201e+07,2.25806e+07,161,169,326.32,291.611,-0.0109669,511,1023,2047,16419,3233,0,0,86,0,0
13800000000,13900000000,138,MSFT,66622,97655,1.6844e+07,3.22469e+07,134,166,252.829,330.213,-0.188907,511,1023,2047,16419,3233,0,0,86,0,0
13800000000,13900000000,138,TSLA,84105,79301,2.50855e+07,2.63964e+07,170,171,298.264,332.864,0.0293992,511,1023,2047,16419,3233,0,0,86,0,0
13800000000,13900000000,138,ESZ3,62416,81771,2.11314e+07,2.3513e+07,159,160,338.558,287.547,-0.134235,511,1023,2047,16419,3233,0,0,86,0,0
13800000000,13900000000,138,EUR/USD,85928,89565,2.81882e+07,2.38978e+07,150,156,328.044,266.82,-0.0207245,511,1023,2047,16419,3233,0,0,86,0,0
13800000000,13900000000,138,AAPL,58725,84916,1.75802e+07,2.45733e+07,123,168,299.365,289.384,-0.182337,511,1023,2047,16419,3233,0,0,86,0,0
13800000000,13900000000,138,USD/JPY,68871,106363,2.1321e+07,3.32257e+07,143,212,309.579,312.381,-0.213954,511,1023,2047,16419,3233,0,0,86,0,0
13800000000,13900000000,138,WTI,81648,116046,2.59501e+07,3.14216e+07,151,192,317.829,270.769,-0.173996,511,1023,2047,16419,3233,0,0,86,0,0
13800000000,13900000000,138,CLG4,80322,80941,2.38555e+07,2.58558e+07,170,155,296.998,319.44,-0.00383845,511,1023,2047,16419,3233,0,0,86,0,0
22400000000,22500000000,224,TSLA,14294,22753,3.70195e+06,8.45213e+06,38,49,258.986,371.473,-0.228332,511,1023,2047,2906,1046,0,0,32,0,0
22400000000,22500000000,224,MSFT,26447,23351,8.22983e+06,6.1739e+06,64,47,311.182,264.395,0.0621712,511,1023,2047,2906,1046,0,0,32,0,0
22400000000,22500000000,224,ESZ3,33452,36129,1.15127e+07,1.19368e+07,68,57,344.157,330.395,-0.0384731,511,1023,2047,2906,1046,0,0,32,0,0
22400000000,22500000000,224,USD/JPY,20244,25076,6.61604e+06,7.3518e+06,49,50,326.815,293.181,-0.10662,511,1023,2047,2906,1046,0,0,32,0,0
22400000000,22500000000,224,WTI,30340,27997,8.82614e+06,9.18882e+06,63,49,290.908,328.207,0.0401632,511,1023,2047,2906,1046,0,0,32,0,0
22400000000,22500000000,224,CLG4,18197,24389,5.34515e+06,7.00536e+06,33,56,293.738,287.234,-0.1454,511,1023,2047,2906,1046,0,0,32,0,0
22400000000,22500000000,224,GOOG,21979,29866,7.09502e+06,9.36807e+06,41,60,322.809,313.67,-0.152127,511,1023,2047,2906,1046,0,0,32,0,0
22400000000,22500000000,224,EUR/USD,22043,23188,7.05865e+06,6.61465e+06,43,57,320.222,285.262,-0.0253145,511,1023,2047,2906,1046,0,0,32,0,0
22400000000,22500000000,224,AAPL,32782,32152,1.04349e+07,1.02508e+07,64,61,318.312,318.822,0.00970216,511,1023,2047,2906,1046,0,0,32,0,0
22400000000,22500000000,224,NQZ3,19904,27996,6.48414e+06,7.9484e+06,42,55,325.771,283.912,-0.168935,511,1023,2047,2906,1046,0,0,32,0,0
22500000000,22600000000,225,ESZ3,91484,94897,3.12222e+07,3.11808e+07,170,167,341.286,328.575,-0.018312,511,1023,2047,8547,2888,0,0,57,0,0
22500000000,22600000000,225,MSFT,68137,71093,2.04131e+07,2.11871e+07,139,135,299.589,298.02,-0.0212311,511,1023,2047,8547,2888,0,0,57,0,0
22500000000,22600000000,225,TSLA,60221,54614,1.86976e+07,1.86632e+07,130,136,310.483,341.73,0.0488266,511,1023,2047,8547,2888,0,0,57,0,0
22500000000,22600000000,225,USD/JPY,65394,70740,2.02077e+07,2.17156e+07,133,125,309.015,306.977,-0.0392701,511,1023,2047,8547,2888,0,0,57,0,0
22500000000,22600000000,225,WTI,104760,74497,3.01354e+07,2.68406e+07,231,133,287.661,360.292,0.168825,511,1023,2047,8547,2888,0,0,57,0,0
22500000000,22600000000,225,CLG4,59405,66142,1.74645e+07,1.98715e+07,114,147,293.99,300.438,-0.0536612,511,1023,2047,8547,2888,0,0,57,0,0
22500000000,22600000000,225,GOOG,68797,81651,2.1913e+07,2.5818e+07,127,143,318.517,316.199,-0.0854382,511,1023,2047,8547,2888,0,0,57,0,0
22500000000,22600000000,225,EUR/USD,82099,58460,2.16973e+07,1.64429e+07,171,153,264.282,281.267,0.168178,511,1023,2047,8547,2888,0,0,57,0,0
22500000000,22600000000,225,AAPL,73254,64000,2.38141e+07,2.01589e+07,132,121,325.09,314.982,0.0674224,511,1023,2047,8547,2888,0,0,57,0,0
22500000000,22600000000,225,NQZ3,62199,81652,1.86263e+07,2.39517e+07,119,162,299.463,293.338,-0.13523,511,1023,2047,8547,2888,0,0,57,0,0
31200000000,31300000000,312,TSLA,50569,80404,1.46535e+07,2.41854e+07,113,142,289.773,300.799,-0.227795,511,1023,1023,12920,2737,0,0,38,0,0
31200000000,31300000000,312,MSFT,81929,65662,2.7939e+07,2.115e+07,156,106,341.015,322.104,0.110217,511,1023,1023,12920,2737,0,0,38,0,0
31200000000,31300000000,312,NQZ3,74943,101268,2.26058e+07,3.03426e+07,154,189,301.64,299.627,-0.149395,511,1023,1023,12920,2737,0,0,38,0,0
31200000000,31300000000,312,ESZ3,37403,62790,1.31554e+07,1.7617e+07,87,110,351.721,280.571,-0.253381,511,1023,1023,12920,2737,0,0,38,0,0
31200000000,31300000000,312,EUR/USD,100172,50023,2.89518e+07,1.43899e+07,197,94,289.021,287.666,0.333893,511,1023,1023,12920,2737,0,0,38,0,0
31200000000,31300000000,312,AAPL,86950,71833,2.53415e+07,2.34569e+07,165,142,291.449,326.547,0.0952054,511,1023,1023,12920,2737,0,0,38,0,0
31200000000,31300000000,312,GOOG,65881,66539,1.79522e+07,2.17623e+07,136,137,272.494,327.06,-0.00496904,511,1023,1023,12920,2737,0,0,38,0,0
31200000000,31300000000,312,CLG4,77191,86902,2.20978e+07,2.71159e+07,135,153,286.274,312.028,-0.0591799,511,1023,1023,12920,2737,0,0,38,0,0
31200000000,31300000000,312,USD/JPY,67342,43671,1.98272e+07,1.35836e+07,120,107,294.425,311.045,0.213227,511,1023,1023,12920,2737,0,0,38,0,0
31200000000,31300000000,312,WTI,58502,83690,1.69426e+07,2.64888e+07,128,166,289.607,316.511,-0.177141,511,1023,1023,12920,2737,0,0,38,0,0
31300000000,31400000000,313,NQZ3,39822,34686,1.10293e+07,9.65173e+06,91,77,276.965,278.26,0.0689322,511,1023,1023,4006,1432,0,0,67,0,0
31300000000,31400000000,313,ESZ3,24925,39221,7.74649e+06,1.10997e+07,53,72,310.792,283.004,-0.222867,511,1023,1023,4006,1432,0,0,67,0,0
31300000000,31400000000,313,EUR/USD,39146,31660,1.16376e+07,9.87354e+06,79,53,297.287,311.862,0.105726,511,1023,1023,4006,1432,0,0,67,0,0
31300000000,31400000000,313,AAPL,43341,35631,1.35145e+07,1.15005e+07,80,75,311.819,322.766,0.0976295,511,1023,1023,4006,1432,0,0,67,0,0
31300000000,31400000000,313,CLG4,29183,44306,8.04085e+06,1.29386e+07,55,78,275.532,292.027,-0.205786,511,1023,1023,4006,1432,0,0,67,0,0
31300000000,31400000000,313,GOOG,32049,34527,8.1047e+06,9.7353e+06,74,73,252.885,281.962,-0.0372206,511,1023,1023,4006,1432,0,0,67,0,0
31300000000,31400000000,313,USD/JPY,38827,26987,1.02944e+07,8.75564e+06,76,54,265.135,324.439,0.179901,511,1023,1023,4006,1432,0,0,67,0,0
31300000000,31400000000,313,WTI,30160,32258,8.46262e+06,1.12107e+07,68,65,280.591,347.534,-0.0336121,511,1023,1023,4006,1432,0,0,67,0,0
31300000000,31400000000,313,MSFT,54046,37378,1.80311e+07,1.13439e+07,110,55,333.625,303.491,0.182315,511,1023,1023,4006,1432,0,0,67,0,0
31300000000,31400000000,313,TSLA,28615,38512,8.51477e+06,1.20085e+07,69,75,297.563,311.813,-0.147437,511,1023,1023,4006,1432,0,0,67,0,0
40000000000,40100000000,400,CLG4,14932,24812,4.5267e+06,7.03474e+06,39,73,303.154,283.522,-0.248591,511,1023,2047,9534,1347,0,0,27,0,0
40000000000,40100000000,400,ESZ3,38972,38473,1.4832e+07,1.09998e+07,93,74,380.581,285.909,0.00644328,511,1023,2047,9534,1347,0,0,27,0,0
40000000000,40100000000,400,TSLA,35871,19102,9.31957e+06,4.69895e+06,76,48,259.808,245.993,0.305041,511,1023,2047,9534,1347,0,0,27,0,0
40000000000,40100000000,400,MSFT,22709,24594,6.94852e+06,8.49137e+06,43,59,305.981,345.262,-0.0398495,511,1023,2047,9534,1347,0,0,27,0,0
40000000000,40100000000,400,GOOG,39346,43926,1.1456e+07,1.26074e+07,88,91,291.16,287.015,-0.0550005,511,1023,2047,9534,1347,0,0,27,0,0
40000000000,40100000000,400,USD/JPY,27660,31968,7.08134e+06,8.77589e+06,51,66,256.014,274.521,-0.0722479,511,1023,2047,9534,1347,0,0,27,0,0
40000000000,40100000000,400,WTI,29190,41123,9.88487e+06,9.97864e+06,65,79,338.639,242.654,-0.169713,511,1023,2047,9534,1347,0,0,27,0,0
40000000000,40100000000,400,EUR/USD,28307,26666,9.41537e+06,8.15215e+06,58,49,332.616,305.713,0.029851,511,1023,2047,9534,1347,0,0,27,0,0
40000000000,40100000000,400,AAPL,33283,47666,9.82724e+06,1.40408e+07,82,84,295.263,294.566,-0.17768,511,1023,2047,9534,1347,0,0,27,0,0
40000000000,40100000000,400,NQZ3,38429,30661,1.15998e+07,9.7345e+06,67,62,301.851,317.488,0.112433,511,1023,2047,9534,1347,0,0,27,0,0
40100000000,40200000000,401,CLG4,40090,48590,1.10902e+07,1.57513e+07,80,139,276.633,324.168,-0.0958502,511,1023,1023,8736,2514,0,0,32,0,0
40100000000,40200000000,401,ESZ3,57293,79984,2.09736e+07,2.37856e+07,141,160,366.077,297.379,-0.165294,511,1023,1023,8736,2514,0,0,32,0,0
40100000000,40200000000,401,TSLA,54865,40856,1.25931e+07,1.11072e+07,109,97,229.529,271.862,0.146352,511,1023,1023,8736,2514,0,0,32,0,0
40100000000,40200000000,401,MSFT,62373,44711,1.98989e+07,1.46725e+07,112,99,319.03,328.163,0.164936,511,1023,1023,8736,2514,0,0,32,0,0
40100000000,40200000000,401,GOOG,51694,67186,1.37619e+07,1.94667e+07,102,134,266.218,289.744,-0.130316,511,1023,1023,8736,2514,0,0,32,0,0
40100000000,40200000000,401,NQZ3,70319,75796,2.01837e+07,2.21568e+07,145,131,287.03,292.321,-0.0374842,511,1023,1023,8736,2514,0,0,32,0,0
40100000000,40200000000,401,USD/JPY,54836,49844,1.55448e+07,1.45986e+07,109,103,283.479,292.886,0.0476882,511,1023,1023,8736,2514,0,0,32,0,0
40100000000,40200000000,401,WTI,67398,98908,2.16065e+07,2.52522e+07,135,181,320.581,255.31,-0.18947,511,1023,1023,8736,2514,0,0,32,0,0
40100000000,40200000000,401,EUR/USD,51962,60715,1.53158e+07,2.02957e+07,96,117,294.751,334.278,-0.0776822,511,1023,1023,8736,2514,0,0,32,0,0
40100000000,40200000000,401,AAPL,63864,87774,2.07584e+07,2.70191e+07,165,159,325.041,307.825,-0.157678,511,1023,1023,8736,2514,0,0,32,0,0
40200000000,40300000000,402,CLG4,8235,9828,2.97384e+06,3.19137e+06,13,26,361.122,324.723,-0.0881913,511,1023,1639,1639,463,0,0,71,0,0
40200000000,40300000000,402,ESZ3,10611,13269,3.62385e+06,3.41324e+06,25,25,341.518,257.234,-0.111307,511,1023,1639,1639,463,0,0,71,0,0
40200000000,40300000000,402,GOOG,15785,15315,4.45524e+06,4.82982e+06,26,34,282.245,315.365,0.0151125,511,1023,1639,1639,463,0,0,71,0,0
40200000000,40300000000,402,TSLA,13109,5520,3.09439e+06,1.43624e+06,25,16,236.051,260.188,0.407376,511,1023,1639,1639,463,0,0,71,0,0
40200000000,40300000000,402,MSFT,10986,6477,3.20417e+06,2.19119e+06,20,17,291.659,338.303,0.258203,511,1023,1639,1639,463,0,0,71,0,0
40200000000,40300000000,402,USD/JPY,14440,6255,3.90645e+06,1.91062e+06,22,13,270.53,305.455,0.395506,511,1023,1639,1639,463,0,0,71,0,0
40200000000,40300000000,402,WTI,20543,19779,5.41947e+06,5.70648e+06,31,41,263.811,288.512,0.0189475,511,1023,1639,1639,463,0,0,71,0,0
40200000000,40300000000,402,EUR/USD,13153,5978,4.46187e+06,2.22284e+06,28,9,339.229,371.836,0.375046,511,1023,1639,1639,463,0,0,71,0,0
40200000000,40300000000,402,AAPL,10646,11721,3.08506e+06,3.13021e+06,26,23,289.786,267.06,-0.0480619,511,1023,1639,1639,463,0,0,71,0,0
40200000000,40300000000,402,NQZ3,12667,7979,3.56711e+06,1.76041e+06,26,17,281.606,220.63,0.227066,511,1023,1639,1639,463,0,0,71,0,0
48800000000,48900000000,488,GOOG,121199,127468,3.81982e+07,3.78088e+07,273,221,315.17,296.614,-0.0252104,511,1023,2047,17910,4115,0,0,38,0,0
48800000000,48900000000,488,TSLA,140641,138430,4.23008e+07,4.27256e+07,231,245,300.771,308.644,0.00792272,511,1023,2047,17910,4115,0,0,38,0,0
48800000000,48900000000,488,MSFT,97869,130439,3.19939e+07,3.87861e+07,169,269,326.906,297.35,-0.142658,511,1023,2047,17910,4115,0,0,38,0,0
48800000000,48900000000,488,CLG4,104768,137032,3.12245e+07,3.772e+07,199,258,298.034,275.264,-0.133433,511,1023,2047,17910,4115,0,0,38,0,0
48800000000,48900000000,488,ESZ3,81607,83515,2.63659e+07,2.69547e+07,179,176,323.083,322.753,-0.0115551,511,1023,2047,17910,4115,0,0,38,0,0
48800000000,48900000000,488,USD/JPY,68867,97400,1.85791e+07,2.77828e+07,128,208,269.782,285.244,-0.17161,511,1023,2047,17910,4115,0,0,38,0,0
48800000000,48900000000,488,WTI,94789,99458,3.23727e+07,2.94371e+07,203,209,341.524,295.975,-0.0240364,511,1023,2047,17910,4115,0,0,38,0,0
48800000000,48900000000,488,NQZ3,101282,98857,3.33357e+07,2.72024e+07,195,199,329.137,275.169,0.0121166,511,1023,2047,17910,4115,0,0,38,0,0
48800000000,48900000000,488,AAPL,116596,126208,3.77795e+07,3.56394e+07,214,237,324.021,282.386,-0.0395875,511,1023,2047,17910,4115,0,0,38,0,0
48800000000,48900000000,488,EUR/USD,94332,52077,2.7756e+07,1.68274e+07,179,123,294.238,323.125,0.288609,511,1023,2047,17910,4115,0,0,38,0,0
48900000000,49000000000,489,NQZ3,12713,9132,4.0755e+06,2.69163e+06,22,18,320.577,294.747,0.163928,511,1023,2047,3956,468,0,0,114,0,0
48900000000,49000000000,489,ESZ3,11129,6883,2.83515e+06,1.84316e+06,24,13,254.753,267.785,0.235732,511,1023,2047,3956,468,0,0,114,0,0
48900000000,49000000000,489,GOOG,15555,12882,5.3117e+06,3.79652e+06,29,31,341.479,294.715,0.0939973,511,1023,2047,3956,468,0,0,114,0,0
48900000000,49000000000,489,MSFT,6396,13138,1.56237e+06,3.40494e+06,13,25,244.273,259.167,-0.345142,511,1023,2047,3956,468,0,0,114,0,0
48900000000,49000000000,489,TSLA,14759,19046,4.1205e+06,5.29751e+06,28,32,279.186,278.143,-0.126816,511,1023,2047,3956,468,0,0,114,0,0
48900000000,49000000000,489,CLG4,8562,16023,2.08308e+06,4.56689e+06,18,29,243.293,285.021,-0.303478,511,1023,2047,3956,468,0,0,114,0,0
48900000000,49000000000,489,USD/JPY,9232,7600,2.65206e+06,2.00406e+06,19,23,287.268,263.693,0.0969582,511,1023,2047,3956,468,0,0,114,0,0
48900000000,49000000000,489,WTI,11527,8636,3.90875e+06,2.40731e+06,28,15,339.095,278.753,0.143381,511,1023,2047,3956,468,0,0,114,0,0
48900000000,49000000000,489,AAPL,16642,8626,5.31109e+06,2.14812e+06,31,22,319.138,249.029,0.317239,511,1023,2047,3956,468,0,0,114,0,0
48900000000,49000000000,489,EUR/USD,15407,7157,3.93813e+06,2.60891e+06,31,17,255.606,364.526,0.365627,511,1023,2047,3956,468,0,0,114,0,0
57400000000,57500000000,574,ESZ3,46496,48222,1.3937e+07,1.56615e+07,82,109,299.745,324.778,-0.0182225,1023,1023,1023,15410,1648,0,0,80,0,0
57400000000,57500000000,574,USD/JPY,42010,43268,1.26645e+07,1.25816e+07,81,99,301.464,290.782,-0.0147518,1023,1023,1023,15410,1648,0,0,80,0,0
57400000000,57500000000,574,WTI,54213,39777,1.54078e+07,1.35402e+07,101,77,284.209,340.403,0.153591,1023,1023,1023,15410,1648,0,0,80,0,0
57400000000,57500000000,574,TSLA,20815,38057,8.62637e+06,1.08598e+07,39,78,414.43,285.357,-0.292873,1023,1023,1023,15410,1648,0,0,80,0,0
57400000000,57500000000,574,MSFT,31915,20166,8.10712e+06,7.48987e+06,79,44,254.022,371.411,0.225591,1023,1023,1023,15410,1648,0,0,80,0,0
57400000000,57500000000,574,NQZ3,50721,48953,1.54718e+07,1.42847e+07,86,102,305.037,291.804,0.0177378,1023,1023,1023,15410,1648,0,0,80,0,0
57400000000,57500000000,574,GOOG,54575,39998,1.4673e+07,1.01339e+07,91,69,268.86,253.36,0.154135,1023,1023,1023,15410,1648,0,0,80,0,0
57400000000,57500000000,574,AAPL,44501,52405,1.26864e+07,1.73724e+07,86,104,285.081,331.502,-0.0815636,1023,1023,1023,15410,1648,0,0,80,0,0
57400000000,57500000000,574,EUR/USD,37746,37073,1.06285e+07,9.68463e+06,81,77,281.58,261.231,0.00899504,1023,1023,1023,15410,1648,0,0,80,0,0
57400000000,57500000000,574,CLG4,39236,51645,1.08625e+07,1.47431e+07,66,97,276.85,285.47,-0.136541,1023,1023,1023,15410,1648,0,0,80,0,0
57500000000,57600000000,575,TSLA,37110,60177,1.4536e+07,1.80585e+07,80,135,391.7,300.091,-0.237103,1023,1023,2047,38903,2712,0,0,80,0,0
57500000000,57600000000,575,MSFT,46324,45445,1.21669e+07,1.51192e+07,110,89,262.648,332.693,0.0095784,1023,1023,2047,38903,2712,0,0,80,0,0
57500000000,57600000000,575,GOOG,77627,80934,2.38731e+07,2.09846e+07,126,134,307.537,259.28,-0.0208563,1023,1023,2047,38903,2712,0,0,80,0,0
57500000000,57600000000,575,ESZ3,82661,90434,2.50942e+07,3.01901e+07,163,206,303.579,333.836,-0.044906,1023,1023,2047,38903,2712,0,0,80,0,0
57500000000,57600000000,575,WTI,58210,53295,1.44066e+07,1.68401e+07,126,126,247.494,315.979,0.0440787,1023,1023,2047,38903,2712,0,0,80,0,0
57500000000,57600000000,575,USD/JPY,68800,77440,1.89619e+07,2.21309e+07,129,167,275.609,285.781,-0.059081,1023,1023,2047,38903,2712,0,0,80,0,0
57500000000,57600000000,575,CLG4,80863,77953,2.6394e+07,2.42963e+07,158,148,326.404,311.679,0.0183231,1023,1023,2047,38903,2712,0,0,80,0,0
57500000000,57600000000,575,AAPL,68584,87133,1.87203e+07,2.98235e+07,131,162,272.954,342.275,-0.11912,1023,1023,2047,38903,2712,0,0,80,0,0
57500000000,57600000000,575,EUR/USD,47115,69712,1.22452e+07,2.02288e+07,115,133,259.901,290.176,-0.193423,1023,1023,2047,38903,2712,0,0,80,0,0
57500000000,57600000000,575,NQZ3,74831,65784,2.3388e+07,2.13658e+07,138,136,312.544,324.787,0.0643388,1023,1023,2047,38903,2712,0,0,80,0,0
66200000000,66300000000,662,NQZ3,119145,108997,3.32027e+07,3.33411e+07,224,218,278.675,305.89,0.0444811,511,1023,2047,27561,3517,0,0,30,0,0
66200000000,66300000000,662,CLG4,86744,93867,2.69155e+07,2.9069e+07,152,173,310.286,309.682,-0.0394384,511,1023,2047,27561,3517,0,0,30,0,0
66200000000,66300000000,662,ESZ3,81201,60907,3.07236e+07,2.00672e+07,178,134,378.365,329.474,0.142807,511,1023,2047,27561,3517,0,0,30,0,0
66200000000,66300000000,662,EUR/USD,92957,61832,2.70589e+07,1.62381e+07,177,124,291.09,262.617,0.20108,511,1023,2047,27561,3517,0,0,30,0,0
66200000000,66300000000,662,AAPL,88126,72756,2.5577e+07,1.9703e+07,187,133,290.232,270.809,0.0955359,511,1023,2047,27561,3517,0,0,30,0,0
66200000000,66300000000,662,GOOG,114201,102184,3.62907e+07,3.32694e+07,213,234,317.779,325.583,0.0555353,511,1023,2047,27561,3517,0,0,30,0,0
66200000000,66300000000,662,TSLA,57581,97951,1.51337e+07,3.27975e+07,103,211,262.825,334.836,-0.259561,511,1023,2047,27561,3517,0,0,30,0,0
66200000000,66300000000,662,MSFT,100099,77706,3.45718e+07,2.24268e+07,169,170,345.376,288.61,0.125941,511,1023,2047,27561,3517,0,0,30,0,0
66200000000,66300000000,662,USD/JPY,90516,126865,2.29952e+07,3.91851e+07,182,217,254.045,308.872,-0.167213,511,1023,2047,27561,3517,0,0,30,0,0
66200000000,66300000000,662,WTI,95049,74052,3.2816e+07,2.24348e+07,184,134,345.254,302.96,0.124168,511,1023,2047,27561,3517,0,0,30,0,0
66300000000,66400000000,663,NQZ3,14583,12033,3.93496e+06,3.92107e+06,28,27,269.832,325.86,0.095807,1023,1023,1282,1282,490,0,0,62,0,0
66300000000,66400000000,663,WTI,7848,18705,2.88164e+06,6.06377e+06,16,27,367.181,324.179,-0.40888,1023,1023,1282,1282,490,0,0,62,0,0
66300000000,66400000000,663,USD/JPY,9878,15074,2.93451e+06,4.88732e+06,21,28,297.075,324.222,-0.20824,1023,1023,1282,1282,490,0,0,62,0,0
66300000000,66400000000,663,ESZ3,9568,7378,3.55506e+06,2.60074e+06,18,20,371.557,352.499,0.129234,1023,1023,1282,1282,490,0,0,62,0,0
66300000000,66400000000,663,TSLA,10459,15491,2.21021e+06,4.90603e+06,16,34,211.321,316.702,-0.193911,1023,1023,1282,1282,490,0,0,62,0,0
66300000000,66400000000,663,MSFT,10760,7645,3.76264e+06,2.19201e+06,20,19,349.688,286.725,0.169247,1023,1023,1282,1282,490,0,0,62,0,0
66300000000,66400000000,663,CLG4,11993,21507,4.78671e+06,5.31913e+06,22,37,399.126,247.321,-0.284,1023,1023,1282,1282,490,0,0,62,0,0
66300000000,66400000000,663,EUR/USD,13793,5207,4.26935e+06,862284,26,9,309.53,165.601,0.451895,1023,1023,1282,1282,490,0,0,62,0,0
